scenario_key,scenario_label,year,end_height,burn_active,capacity_pct,reward_per_block_atho,annual_issuance_atho,annual_fees_total_atho,annual_burn_atho,annual_miner_fees_atho,annual_miner_revenue_atho,cumulative_emitted_atho,cumulative_burned_atho,circulating_supply_atho,annual_net_change_atho,annual_net_rate_pct,tx_per_block_est,tps_est
burn_75,Burn On (75% block capacity),69,18133199,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,29122250.00000000,0E-8,29122250.00000000,82125.00000000,0.28279837,3312,27.60000000
burn_75,Burn On (75% block capacity),70,18395999,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,29204375.00000000,0E-8,29204375.00000000,82125.00000000,0.28200088,3312,27.60000000
burn_75,Burn On (75% block capacity),71,18658799,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,29286500.00000000,0E-8,29286500.00000000,82125.00000000,0.28120787,3312,27.60000000
burn_75,Burn On (75% block capacity),72,18921599,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,29368625.00000000,0E-8,29368625.00000000,82125.00000000,0.28041931,3312,27.60000000
burn_75,Burn On (75% block capacity),73,19184399,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,29450750.00000000,0E-8,29450750.00000000,82125.00000000,0.27963515,3312,27.60000000
burn_75,Burn On (75% block capacity),74,19447199,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,29532875.00000000,0E-8,29532875.00000000,82125.00000000,0.27885538,3312,27.60000000
burn_75,Burn On (75% block capacity),75,19709999,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,29615000.00000000,0E-8,29615000.00000000,82125.00000000,0.27807994,3312,27.60000000
burn_75,Burn On (75% block capacity),76,19972799,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,29697125.00000000,0E-8,29697125.00000000,82125.00000000,0.27730880,3312,27.60000000
burn_75,Burn On (75% block capacity),77,20235599,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,29779250.00000000,0E-8,29779250.00000000,82125.00000000,0.27654192,3312,27.60000000
burn_75,Burn On (75% block capacity),78,20498399,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,29861375.00000000,0E-8,29861375.00000000,82125.00000000,0.27577928,3312,27.60000000
burn_75,Burn On (75% block capacity),79,20761199,0,75.0000,0.31250000,82125.00000000,110868.75000000,0E-8,110868.75000000,192993.75000000,29943500.00000000,0E-8,29943500.00000000,82125.00000000,0.27502083,3312,27.60000000
burn_75,Burn On (75% block capacity),80,21023999,1,75.0000,0.25000000,77000.00000000,110868.75000000,88695.00000000,22173.75000000,99173.75000000,30020500.00000000,88695.00000000,29931805.00000000,-11695.00000000,-0.03905689,3312,27.60000000
burn_75,Burn On (75% block capacity),81,21286799,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,30086200.00000000,177390.00000000,29908810.00000000,-22995.00000000,-0.07682464,3312,27.60000000
burn_75,Burn On (75% block capacity),82,21549599,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,30151900.00000000,266085.00000000,29885815.00000000,-22995.00000000,-0.07688370,3312,27.60000000
burn_75,Burn On (75% block capacity),83,21812399,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,30217600.00000000,354780.00000000,29862820.00000000,-22995.00000000,-0.07694286,3312,27.60000000
burn_75,Burn On (75% block capacity),84,22075199,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,30283300.00000000,443475.00000000,29839825.00000000,-22995.00000000,-0.07700210,3312,27.60000000
burn_75,Burn On (75% block capacity),85,22337999,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,30349000.00000000,532170.00000000,29816830.00000000,-22995.00000000,-0.07706144,3312,27.60000000
burn_75,Burn On (75% block capacity),86,22600799,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,30414700.00000000,620865.00000000,29793835.00000000,-22995.00000000,-0.07712087,3312,27.60000000
burn_75,Burn On (75% block capacity),87,22863599,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,30480400.00000000,709560.00000000,29770840.00000000,-22995.00000000,-0.07718040,3312,27.60000000
burn_75,Burn On (75% block capacity),88,23126399,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,30546100.00000000,798255.00000000,29747845.00000000,-22995.00000000,-0.07724001,3312,27.60000000
burn_75,Burn On (75% block capacity),89,23389199,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,30611800.00000000,886950.00000000,29724850.00000000,-22995.00000000,-0.07729972,3312,27.60000000
burn_75,Burn On (75% block capacity),90,23651999,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,30677500.00000000,975645.00000000,29701855.00000000,-22995.00000000,-0.07735952,3312,27.60000000
burn_75,Burn On (75% block capacity),91,23914799,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,30743200.00000000,1064340.00000000,29678860.00000000,-22995.00000000,-0.07741941,3312,27.60000000
burn_75,Burn On (75% block capacity),92,24177599,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,30808900.00000000,1153035.00000000,29655865.00000000,-22995.00000000,-0.07747939,3312,27.60000000
burn_75,Burn On (75% block capacity),93,24440399,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,30874600.00000000,1241730.00000000,29632870.00000000,-22995.00000000,-0.07753947,3312,27.60000000
burn_75,Burn On (75% block capacity),94,24703199,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,30940300.00000000,1330425.00000000,29609875.00000000,-22995.00000000,-0.07759964,3312,27.60000000
burn_75,Burn On (75% block capacity),95,24965999,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,31006000.00000000,1419120.00000000,29586880.00000000,-22995.00000000,-0.07765990,3312,27.60000000
burn_75,Burn On (75% block capacity),96,25228799,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,31071700.00000000,1507815.00000000,29563885.00000000,-22995.00000000,-0.07772026,3312,27.60000000
burn_75,Burn On (75% block capacity),97,25491599,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,31137400.00000000,1596510.00000000,29540890.00000000,-22995.00000000,-0.07778071,3312,27.60000000
burn_75,Burn On (75% block capacity),98,25754399,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,31203100.00000000,1685205.00000000,29517895.00000000,-22995.00000000,-0.07784126,3312,27.60000000
burn_75,Burn On (75% block capacity),99,26017199,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,31268800.00000000,1773900.00000000,29494900.00000000,-22995.00000000,-0.07790190,3312,27.60000000
burn_75,Burn On (75% block capacity),100,26279999,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,31334500.00000000,1862595.00000000,29471905.00000000,-22995.00000000,-0.07796263,3312,27.60000000
burn_75,Burn On (75% block capacity),101,26542799,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,31400200.00000000,1951290.00000000,29448910.00000000,-22995.00000000,-0.07802346,3312,27.60000000
burn_75,Burn On (75% block capacity),102,26805599,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,31465900.00000000,2039985.00000000,29425915.00000000,-22995.00000000,-0.07808438,3312,27.60000000
burn_75,Burn On (75% block capacity),103,27068399,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,31531600.00000000,2128680.00000000,29402920.00000000,-22995.00000000,-0.07814540,3312,27.60000000
burn_75,Burn On (75% block capacity),104,27331199,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,31597300.00000000,2217375.00000000,29379925.00000000,-22995.00000000,-0.07820652,3312,27.60000000
burn_75,Burn On (75% block capacity),105,27593999,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,31663000.00000000,2306070.00000000,29356930.00000000,-22995.00000000,-0.07826773,3312,27.60000000
burn_75,Burn On (75% block capacity),106,27856799,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,31728700.00000000,2394765.00000000,29333935.00000000,-22995.00000000,-0.07832904,3312,27.60000000
burn_75,Burn On (75% block capacity),107,28119599,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,31794400.00000000,2483460.00000000,29310940.00000000,-22995.00000000,-0.07839044,3312,27.60000000
burn_75,Burn On (75% block capacity),108,28382399,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,31860100.00000000,2572155.00000000,29287945.00000000,-22995.00000000,-0.07845194,3312,27.60000000
burn_75,Burn On (75% block capacity),109,28645199,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,31925800.00000000,2660850.00000000,29264950.00000000,-22995.00000000,-0.07851353,3312,27.60000000
burn_75,Burn On (75% block capacity),110,28907999,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,31991500.00000000,2749545.00000000,29241955.00000000,-22995.00000000,-0.07857522,3312,27.60000000
burn_75,Burn On (75% block capacity),111,29170799,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,32057200.00000000,2838240.00000000,29218960.00000000,-22995.00000000,-0.07863701,3312,27.60000000
burn_75,Burn On (75% block capacity),112,29433599,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,32122900.00000000,2926935.00000000,29195965.00000000,-22995.00000000,-0.07869890,3312,27.60000000
burn_75,Burn On (75% block capacity),113,29696399,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,32188600.00000000,3015630.00000000,29172970.00000000,-22995.00000000,-0.07876088,3312,27.60000000
burn_75,Burn On (75% block capacity),114,29959199,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,32254300.00000000,3104325.00000000,29149975.00000000,-22995.00000000,-0.07882297,3312,27.60000000
burn_75,Burn On (75% block capacity),115,30221999,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,32320000.00000000,3193020.00000000,29126980.00000000,-22995.00000000,-0.07888514,3312,27.60000000
burn_75,Burn On (75% block capacity),116,30484799,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,32385700.00000000,3281715.00000000,29103985.00000000,-22995.00000000,-0.07894742,3312,27.60000000
burn_75,Burn On (75% block capacity),117,30747599,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,32451400.00000000,3370410.00000000,29080990.00000000,-22995.00000000,-0.07900980,3312,27.60000000
burn_75,Burn On (75% block capacity),118,31010399,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,32517100.00000000,3459105.00000000,29057995.00000000,-22995.00000000,-0.07907227,3312,27.60000000
burn_75,Burn On (75% block capacity),119,31273199,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,32582800.00000000,3547800.00000000,29035000.00000000,-22995.00000000,-0.07913485,3312,27.60000000
burn_75,Burn On (75% block capacity),120,31535999,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,32648500.00000000,3636495.00000000,29012005.00000000,-22995.00000000,-0.07919752,3312,27.60000000
burn_75,Burn On (75% block capacity),121,31798799,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,32714200.00000000,3725190.00000000,28989010.00000000,-22995.00000000,-0.07926029,3312,27.60000000
burn_75,Burn On (75% block capacity),122,32061599,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,32779900.00000000,3813885.00000000,28966015.00000000,-22995.00000000,-0.07932316,3312,27.60000000
burn_75,Burn On (75% block capacity),123,32324399,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,32845600.00000000,3902580.00000000,28943020.00000000,-22995.00000000,-0.07938614,3312,27.60000000
burn_75,Burn On (75% block capacity),124,32587199,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,32911300.00000000,3991275.00000000,28920025.00000000,-22995.00000000,-0.07944921,3312,27.60000000
burn_75,Burn On (75% block capacity),125,32849999,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,32977000.00000000,4079970.00000000,28897030.00000000,-22995.00000000,-0.07951238,3312,27.60000000
burn_75,Burn On (75% block capacity),126,33112799,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,33042700.00000000,4168665.00000000,28874035.00000000,-22995.00000000,-0.07957565,3312,27.60000000
burn_75,Burn On (75% block capacity),127,33375599,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,33108400.00000000,4257360.00000000,28851040.00000000,-22995.00000000,-0.07963903,3312,27.60000000
burn_75,Burn On (75% block capacity),128,33638399,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,33174100.00000000,4346055.00000000,28828045.00000000,-22995.00000000,-0.07970250,3312,27.60000000
burn_75,Burn On (75% block capacity),129,33901199,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,33239800.00000000,4434750.00000000,28805050.00000000,-22995.00000000,-0.07976608,3312,27.60000000
burn_75,Burn On (75% block capacity),130,34163999,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,33305500.00000000,4523445.00000000,28782055.00000000,-22995.00000000,-0.07982975,3312,27.60000000
burn_75,Burn On (75% block capacity),131,34426799,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,33371200.00000000,4612140.00000000,28759060.00000000,-22995.00000000,-0.07989353,3312,27.60000000
burn_75,Burn On (75% block capacity),132,34689599,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,33436900.00000000,4700835.00000000,28736065.00000000,-22995.00000000,-0.07995741,3312,27.60000000
burn_75,Burn On (75% block capacity),133,34952399,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,33502600.00000000,4789530.00000000,28713070.00000000,-22995.00000000,-0.08002139,3312,27.60000000
burn_75,Burn On (75% block capacity),134,35215199,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,33568300.00000000,4878225.00000000,28690075.00000000,-22995.00000000,-0.08008548,3312,27.60000000
burn_75,Burn On (75% block capacity),135,35477999,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,33634000.00000000,4966920.00000000,28667080.00000000,-22995.00000000,-0.08014967,3312,27.60000000
burn_75,Burn On (75% block capacity),136,35740799,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,33699700.00000000,5055615.00000000,28644085.00000000,-22995.00000000,-0.08021396,3312,27.60000000
burn_75,Burn On (75% block capacity),137,36003599,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,33765400.00000000,5144310.00000000,28621090.00000000,-22995.00000000,-0.08027835,3312,27.60000000
burn_75,Burn On (75% block capacity),138,36266399,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,33831100.00000000,5233005.00000000,28598095.00000000,-22995.00000000,-0.08034285,3312,27.60000000
burn_75,Burn On (75% block capacity),139,36529199,1,75.0000,0.25000000,65700.00000000,110868.75000000,88695.00000000,22173.75000000,87873.75000000,33896800.00000000,5321700.00000000,28575100.00000000,-22995.00000000,-0.08040745,3312,27.60000000
